control_stress	beta_power	gamma_power	alpha_power	reported_anxiety	participant_number	beta_power_scaled	gamma_power_scaled	alpha_power_scaled
0	-0.596976577301524	1.4767199558586	0.826401610506362	0	1	-0.628296843296893	0.97051116907779	0.362455336904897
0	-0.116580788833905	-1.1853383386474	1.22199580997948	0	1	-0.134154330720929	-0.898468141076913	0.551863026403805
0	-0.413022013800081	-1.08733792337473	0.312094913126742	0	1	-0.439078343904189	-0.829663957145555	0.116208947614481
0	1.74536290288025	-1.15877594253361	-2.39530707299358	0	1	1.78106964955885	-0.879819199816963	-1.18007587005674
0	-1.20390708307641	-0.774092864491436	-0.276918690750283	0	1	-1.2525949164321	-0.609740698789671	-0.16580657723993
0	-1.03131847376139	0.287562331024378	-0.97482143145392	0	1	-1.07506761270416	0.135626748284029	-0.499957446458158
0	-1.25234452749141	-0.480871954302622	-3.90071654964433	0	1	-1.30241841834567	-0.403876005451195	-1.9008552219834
0	-1.90111941169634	-0.10629845598431	1.33807739565784	0	1	-1.9697582641004	-0.140895243559538	0.607442064129817
0	-0.449405098781995	-0.262100114924223	-1.93944579593211	0	1	-0.476502545905576	-0.250280555536905	-0.961812732388815
0	0.346051622867592	-0.684424505109707	-0.409038124765411	0	1	0.341716498718418	-0.546786289111325	-0.229064422698833
0	-0.010189216309232	2.01242931204297	1.42720971310037	0	1	-0.0247183193604896	1.34662228017977	0.650117983870192
0	0.348794979534245	-1.1757809930988	1.57850484326428	0	1	0.344538357670338	-0.89175811480619	0.722557016280044
0	0.361944615485936	-3.05173511032181	-1.14432853104074	0	1	0.358064275891551	-2.20882898403746	-0.58111624031601
0	-0.395457833227299	2.07285218057716	-0.950944989585159	0	1	-0.421011557042344	1.3890440000135	-0.488525575885131
0	-0.440546970582134	-0.644955799276385	-1.45249619053842	0	1	-0.467390938704851	-0.519076079025655	-0.728664724195406
0	1.34457968279868	-1.17712814122549	-1.76981876937847	0	1	1.3688178519294	-0.892703921282965	-0.880596518352092
0	0.579840753881624	-1.10319608114946	-1.89905760829668	0	1	0.582195602377363	-0.840797661031495	-0.942475155363511
0	-0.806390707654221	-0.291136425713484	-0.799342967228612	0	1	-0.843703445572648	-0.270666384134404	-0.415939605675862
0	-0.225962543037807	1.05248330087154	2.62587336092657	0	1	-0.24666608904565	0.672662871609461	1.22402961433261
0	0.15922002633915	-0.999123758100908	-1.31761087790275	0	1	0.149538638809128	-0.767730508843689	-0.664082595722119
0	0.582816796902046	0.37119896218413	-1.21583587562851	0	1	0.58525680609927	0.194346398988607	-0.615353448390878
0	0.2579362767488	-0.650101077969916	0.478532661334596	0	1	0.251079695538835	-0.522688479040725	0.195898157859317
0	-0.377463068840491	-0.624249271625355	-0.516437592201659	0	1	-0.402501865032608	-0.504538429025732	-0.280486523952103
0	-1.03130242501494	1.98552919993078	-1.7037670999129	0	1	-1.07505110471619	1.32773623509117	-0.848971448728519
0	0.071270586228947	0.679232288735745	-1.19167354676689	0	1	0.0590724891071639	0.410610601523634	-0.603784697158712
0	1.60326115327108	-1.79592406848584	-0.293050342475181	0	1	1.63490159963214	-1.32714849661192	-0.17353029736799
0	-0.154558872204318	3.45272122081598	-1.02570166045396	0	1	-0.17321917264916	2.35782319326102	-0.524318538276259
0	-0.47959329038112	-0.058383531391761	-1.0014739268588	0	1	-0.507554585088725	-0.107255107693274	-0.512718471722791
0	0.038964150597261	-0.751688106541149	-1.10878116454743	0	1	0.0258415914626667	-0.594010754353619	-0.564096414028779
0	1.50008001028761	-0.176819671630295	-0.97770902010674	0	1	1.52876788558159	-0.190406816330623	-0.501340003370475
0	0.889064439062852	0.607938977997973	-0.661862996314014	0	1	0.900267851159682	0.360556955817858	-0.350115173270147
0	2.08072361837989	-0.315626409142773	14.8735129231627	0	1	2.12602685058859	-0.287860324789211	7.08811233947934
0	1.44868612774158	-0.179716713925981	-0.751473141995171	0	1	1.47590334583752	-0.192440773333914	-0.393019873773173
0	-0.050686861208626	-1.75964346728126	-0.006121852210928	0	1	-0.0663748211125747	-1.3016765927279	-0.0361509766783922
0	0.829338635104821	-1.7793022817041	-1.44640252068421	0	1	0.838832968627546	-1.31547866366462	-0.725747118403429
0	-0.5741687051369	1.2523848614269	-1.72387451951325	0	1	-0.604836314440283	0.813009866082374	-0.858598738242268
0	-1.18291798494898	0.893305633033096	0.138519544222754	0	1	-1.23100520658374	0.560907329500292	0.0331022953384563
0	0.38536191059216	-1.26802269514939	2.01711619884047	0	1	0.382151666579203	-0.956519218280823	0.932561014211049
0	0.176337366288884	-0.694731493896521	-0.793560925946257	0	1	0.167145798518749	-0.554022625307384	-0.41317120542799
0	2.31103961488757	2.5896091585068	5.99821630408303	0	1	2.36293343456131	1.75184901526122	2.83868343360485
0	0.456526833715376	-2.68412942583416	0.711261206273523	0	1	0.45535300340098	-1.95074018860401	0.307326930161931
0	0.38375431011489	-0.485014271136942	-0.125978729473229	0	1	0.380498063949608	-0.406784245468112	-0.0935375971673746
0	-0.907790635030163	0.367784429529285	1.51490466143642	0	1	-0.948004973794612	0.191949122077382	0.69210570150402
0	0.693492337746211	5.82508636650016	-1.38847593678356	0	1	0.699099373303886	4.02341458266321	-0.698012281968012
0	0.182436502853317	1.43038628978724	0.113695411989801	0	1	0.173419464397683	0.937981204039192	0.0212166773584119
0	-0.576081794452767	-0.974672342313629	-0.988001215851433	0	1	-0.606804147597897	-0.750563645779597	-0.506267833501627
0	-1.69004412448002	1.43979318028707	2.88714394799393	0	1	-1.75264297027056	0.944585598748864	1.34912411343387
0	-1.48452562480751	-1.56870717282136	1.35947801563721	0	1	-1.54124347375757	-1.16762393706681	0.61768852878864
0	-0.263541451425259	2.09464425214914	0.132463711392635	0	1	-0.285320333433742	1.40434378926962	0.0302028056445423
0	-0.390713760414867	1.33564827763732	-2.74715331921705	0	1	-0.416131730624931	0.871467489835859	-1.34853735064673
0	-0.2160757445686	-0.175366814270594	-0.821868149087392	0	1	-0.236496375750515	-0.189386793459038	-0.426724502565393
0	-0.29537668332238	-1.53206303943157	-1.69635523647792	0	1	-0.318066543653989	-1.1418968043119	-0.845422701224206
0	-0.653076011823647	0.435834331963178	-0.436060747779209	0	1	-0.686001586332377	0.239725633947718	-0.242002662430509
0	-1.23270716227274	-0.156354417533683	-1.15080478098851	0	1	-1.28221912180213	-0.176038559796735	-0.584217022736122
0	3.69172042394419	-1.21583786579157	2.6591203175444	0	1	3.78312299581646	-0.919881265394889	1.23994802073048
0	0.202585995418013	0.091871242618819	-0.700884426199418	0	1	0.194145543022997	-0.00176415565164788	-0.368798356404232
0	-0.376233263180788	-0.408097758116884	-0.6419738136184	0	1	-0.401236867975485	-0.352782658898645	-0.340592374034427
0	1.80244852434537	-0.807067095665213	-0.54037177087366	0	1	1.83978879968445	-0.632891264635368	-0.291946038495935
0	-0.214493028892869	2.65591521694248	0.667164876086029	0	1	-0.234868370011344	1.79840120820528	0.286213920852598
0	-0.542398681660752	1.92925898769392	-0.919674733673291	0	1	-0.572157178606936	1.28823001441007	-0.473553599728264
0	-0.016302007454768	-0.295988011396186	0.021201717381864	0	1	-0.0310060305520103	-0.274072588003465	-0.0230686458648308
0	-0.663576811735185	2.5342562434697	2.07571279410345	0	1	-0.696802870974976	1.71298681108838	0.960616647322064
0	-0.020333108571253	-2.34059108007284	0.767351613594596	0	1	-0.0351524832936166	-1.70954860320643	0.334182618308741
0	0.687094679854354	-0.657925732103867	-0.741754454439191	0	1	0.692518643786319	-0.528182016397008	-0.388366635284359
0	-0.161256666957878	-1.62874419350946	1.14551565636072	0	1	-0.18010862756882	-1.20977476063854	0.515244872728286
0	-0.836238402246135	0.149860669343498	-1.34690739792284	0	1	-0.874405244285945	0.0389490920559008	-0.678109561169929
0	-0.983449036907678	0.423366911699581	-1.64122192654127	0	1	-1.02582837212309	0.230972500865788	-0.819025264498803
0	-1.04230786344067	-0.573181003478444	-1.78338537351245	0	1	-1.08637146831271	-0.468684392031504	-0.887092111934571
0	1.01554893106847	-0.9781408984638	0.234445230040182	0	1	1.0303717491995	-0.752998851535293	0.0790308315467125
0	0.098854377582708	3.87582645590624	1.4173556590703	0	1	0.0874456020551292	2.65487714284351	0.645399932876222
0	0.957528465309707	0.774995277160626	-0.063711889271331	0	1	0.970691003824285	0.477843931617895	-0.0637246768800016
0	1.06484719516813	0.763822891004125	-2.36047140150392	0	1	1.08108070350892	0.470000016774011	-1.16339679827615
0	-0.730433680564712	-0.586553887451461	-0.597772082834607	0	1	-0.76557287674827	-0.478073233558472	-0.319428899669126
0	1.1911477340143	-0.320287379914144	0.082433491892457	0	1	1.21099538449358	-0.29113270163945	0.00624869233025987
0	0.656395051070704	-0.542127802537983	0.762440630360104	0	1	0.660940532432154	-0.446882544118715	0.331831274459787
0	0.851295194655655	0.062590524004058	0.571320952574565	0	1	0.861417824207945	-0.022321578225899	0.240324531854997
0	0.112410991358316	-0.62493351090381	1.8691230898729	0	1	0.101390143938956	-0.505018820104044	0.861702966068176
0	0.072231118846296	0.44525636475873	2.39327533995597	0	1	0.0600605077624939	0.246340659768463	1.11266333597783
0	0.387931798246554	-0.831514010975923	-0.849687353408122	0	1	0.384795092631357	-0.650054968002466	-0.440044139762059
0	-0.569652696828034	0.995662602042961	-0.310769402412996	0	1	-0.600191078686499	0.632770165007838	-0.182014057259778
0	1.76876278219172	0.189408914624943	-0.476378503793068	0	1	1.80513912609158	0.0667151452398189	-0.261306517296269
0	0.194700577753705	-0.053820046828735	0.526038003817496	0	2	0.664357671709408	-0.0508515495853698	0.321961980494539
0	-0.511995808638015	-0.893085773019527	-2.18513925662183	0	2	-0.118913104118726	-0.756221572883477	-1.07704014857788
0	-1.28187991129454	1.53268767548386	0.766854263546777	0	2	-0.972218328253927	1.28254615048449	0.446226249375995
0	0.015577122795186	0.031566908810839	0.618624388636529	0	2	0.465825218118219	0.0209128475647513	0.369737738787804
0	-2.55709056809312	-0.180126111744239	-0.582376071815521	0	2	-2.38560498160137	-0.157006857936289	-0.249993853722346
0	-0.121188422176344	-1.20270996306351	1.09560461614132	0	2	0.314240383981217	-1.01644859673234	0.615865634422529
0	-0.389287088175608	-0.159306031605662	-1.1027263097928	0	2	0.0170917722726915	-0.139508394751009	-0.518501229251008
0	-1.14239190680006	-0.370755114578301	6.31228148084214	0	2	-0.817616041327064	-0.317223080253211	3.30773759236919
0	-0.468877157868848	0.189706444815418	1.41746297512252	0	2	-0.0711223134892868	0.153822943515153	0.781948662649716
0	-2.05834335208795	0.610445584354733	-1.87699323916119	0	2	-1.832815797526	0.507437737254276	-0.918032863889024
0	0.034917162784321	0.778541422517839	-3.05927219885481	0	2	0.48726085641854	0.648715715826786	-1.52810392265147
0	0.570499302479264	2.77674496417085	3.82389774283469	0	2	1.08087622810663	2.32812765264848	2.02369976931018
0	-0.512807189749104	2.76128563328434	0.229868010236749	0	2	-0.119812402777404	2.31513468957696	0.169134477242433
0	-0.313252539323502	1.60709500442793	2.07226638043245	0	2	0.101365077210917	1.34508260075638	1.11983559151988
0	0.751364570455878	0.577588743175584	2.44667282184676	0	2	1.28133922961104	0.47982284711307	1.3130341021153
0	-1.20488454518737	1.03852187376739	-0.739837537976106	0	2	-0.886880096295704	0.867219118542007	-0.331245983422573
0	-1.29304376525108	1.03994922064787	0.50291527987967	0	2	-0.984591846384418	0.868418747778516	0.31003035931617
0	-1.8897101892234	0.741782491726856	0.972737776515398	0	2	-1.64591031611881	0.617821271958415	0.552464774310117
0	-0.487219531656976	0.48516464338839	-0.565229365833357	0	2	-0.0914521830403574	0.402144005495059	-0.241145934213115
0	-1.20010191833158	-0.350340097519739	0.280063890707644	0	2	-0.881579245859836	-0.300065056746654	0.195036193325013
0	-0.898401707965482	-0.927471786341808	-0.680267162854301	0	2	-0.547188180062059	-0.785121672412565	-0.300506908246226
0	1.92532797731645	-0.143191866767242	0.775928563446931	0	2	2.58250794391635	-0.12596506935025	0.450908704140351
0	-0.919209137611091	0.203769303812002	-1.50771907617877	0	2	-0.570250207653171	0.165642226572357	-0.727482674581178
0	-0.038442374461545	-0.485460615535625	-0.987815903980952	0	2	0.405952415114141	-0.413628568238425	-0.459205990710501
0	-1.67400437144491	0.571550171993631	0.135019872255463	0	2	-1.40683160212586	0.474747664173533	0.120191625400694
0	-1.13637302049249	-1.23792381718134	-1.73674609519331	0	2	-0.810944976017359	-1.04604446407729	-0.845663544527148
0	-1.76111804659192	-0.035387692861353	-0.828107343149765	0	2	-1.5033845168309	-0.0353598768747228	-0.376794331430902
0	1.0412200345936	1.05739083324435	0.797931357167464	0	2	1.60260210663293	0.883077741109954	0.462262427008172
0	-1.99283163837914	0.377515802644953	1.17666020223378	0	2	-1.76020553403714	0.311669364468254	0.65769135315041
0	-0.929805210890395	-1.56396039101781	-1.68027329326704	0	2	-0.581994422988117	-1.32006545469592	-0.816522856722495
0	-1.21465236247785	-1.2443708217949	-0.909446899469108	0	2	-0.897706309609636	-1.05146291934427	-0.418766582426444
0	-1.49629129205815	-2.09104039063359	0.678615802448049	0	2	-1.20986234595519	-1.76305558285997	0.400694075311068
0	-1.15593300379188	0.402672079840629	-0.629252855504473	0	2	-0.832624389679461	0.332812231712631	-0.274182873430443
0	-0.411385018650598	2.30788739739696	-0.186892881334415	0	2	-0.00740058891754595	1.93407120249433	-0.0459194711400122
0	0.21312682287024	-0.200818662755452	8.44881374070119	0	2	0.684780500502575	-0.174398137877057	4.41021555424556
0	-1.22553284027392	-1.53979733371993	-1.71516423393242	0	2	-0.909765746234496	-1.29975734993569	-0.834527028190168
0	-0.140252800844763	-0.918582039245503	0.876043882413375	0	2	0.29311027640201	-0.777650187612518	0.502569488711893
0	1.18119431295951	-0.01074095105466	0.09687847242855	0	2	1.7577433578447	-0.0146452541993566	0.100510175448208
0	-1.8535709501817	-1.4602636137202	-0.989820353297261	0	2	-1.60585519436198	-1.23291236844952	-0.460240312184811
0	-0.968000155476966	0.172310379601503	0.614255712710392	0	2	-0.624327997144039	0.139202230977626	0.367483446155938
0	1.05120375911016	1.61998686418946	1.45721543362067	0	2	1.61366762189284	1.35591770474855	0.802461439474114
0	0.8987500298142	0.799306681954841	0.221912360660452	0	2	1.44469470350388	0.666168104356161	0.165029260347249
0	-1.19258096554775	0.415080409414359	-0.477532082008099	0	2	-0.873243357017902	0.343240947490455	-0.195893014540307
0	2.17729838454093	1.3364698869945	-0.42735376042775	0	2	2.86178071246713	1.11763277237428	-0.170000359069741
0	-0.019085244146683	1.58842080536434	-2.15569445572907	0	2	0.427406995569749	1.32938766669974	-1.06184625486234
0	0.775853576209861	-0.214506450888112	2.41102020080195	0	2	1.30848175206558	-0.185902188540314	1.29463689383367
0	0.614034077010168	0.672490091432825	-1.06682429496637	0	2	1.12912823176612	0.559583719197121	-0.499975330589544
0	-1.46178126810097	0.143152620932104	-2.41595486229159	0	2	-1.17161297358072	0.114696275032894	-1.19614395210521
0	0.830010784715763	0.149295032890429	-1.41691485724437	0	2	1.36850718808018	0.119858732084269	-0.680626536669562
0	-1.38355613944789	-0.972350300804788	-4.66415620881555	0	2	-1.08491172762955	-0.822840308840166	-2.35624459040166
0	-0.51368995068304	-0.068920490200433	-0.828758723361128	0	2	-0.120790815650187	-0.063542881735022	-0.377130451947929
0	-0.721228470039985	-0.564988953543686	-1.89741581895559	0	2	-0.350817260105261	-0.480469026371054	-0.92857117616776
0	-1.60792396470837	0.295564811887543	6.11862322592157	0	2	-1.33359102463283	0.242792761437861	3.20780745688907
0	0.846022980925444	-2.10720288553804	-3.13092668247281	0	2	1.3862543926639	-1.77663952779127	-1.56507855230845
0	-0.988183807249076	0.377334729070605	-0.478694467417569	0	2	-0.646698657143173	0.311517179209914	-0.196492820272813
0	-1.08491369303271	-1.38315175597136	-3.95975364755958	0	2	-0.753909751104416	-1.16810286747808	-1.99276386293293
0	-1.87761467809722	-0.14239032370832	-2.58539036789873	0	2	-1.63250419070728	-0.125291403753643	-1.28357483924921
0	0.470702273743201	-0.255962620022084	-1.31525691896194	0	2	0.97026564960551	-0.22074447755002	-0.628169740808421
0	-0.295437929803488	5.24525287017165	-0.62537460983952	0	2	0.121109996370702	4.40281201640804	-0.27218164908355
0	-0.469213956360561	0.848415401994108	2.22557164756101	0	2	-0.0714956059257301	0.707442063148043	1.19894306938214
0	0.180399204260464	-0.792799890472206	0.805262170301881	0	2	0.648506666769856	-0.671935210291334	0.466045220310746
0	1.0536382369392	0.103091728394691	2.64177551618589	0	2	1.61636588860908	0.0810266614401738	1.4137095868027
0	-0.407489645373303	0.26711031934682	-1.16563295455516	0	2	-0.00308313080144374	0.218877873172994	-0.55096186221644
0	-0.513573756314332	-0.738283497549084	-1.05672386482305	0	2	-0.120662030990923	-0.626116313908129	-0.494763379500532
0	0.252063612043897	-0.624944468992219	0.478700761181403	0	2	0.72793630213335	-0.530859292539469	0.297535358082702
0	-0.555829461561482	-1.71709408563567	-0.649722436059377	0	2	-0.167496371266938	-1.44876833671469	-0.284745438702509
0	-0.74283877319836	2.72173008211644	10.5954735279059	0	2	-0.374769156912271	2.28188979564389	5.51791944971379
0	-0.285571223481805	-1.14401591511858	-0.978170345686787	0	2	0.13204581387914	-0.967118544670895	-0.454228759311237
0	0.790480467039542	-0.492056110413949	-1.16294075675577	0	2	1.3246935459119	-0.419171823766209	-0.549572653731923
0	-0.544610830346994	-0.862032941751389	-0.592287534984407	0	2	-0.155062140465267	-0.730122882526498	-0.255108295436588
0	0.041301490597069	-1.14632213168469	0.061708236148448	0	2	0.494336960804138	-0.969056829509895	0.0823618838725147
0	-0.054915748223704	-0.593907470859651	-1.17608064421308	0	2	0.387694061886846	-0.50477390931378	-0.556353003654735
0	-0.285836793147995	0.322687448037165	1.03316414991661	0	2	0.131751468298098	0.265588276488378	0.583645555542667
0	-0.375519587799938	-0.57524237090315	1.28873855608347	0	2	0.0323510560445032	-0.489086622700832	0.715525216670363
0	1.5556199579951	-0.035794164352521	2.74848325325903	0	2	2.17274005391443	-0.0357015002679436	1.46877214340206
0	1.1816322497149	0.114796697511619	-0.754368704676133	0	2	1.75822874742467	0.0908642302590323	-0.338744251222278
0	0.505772226739901	-1.75785576504061	0.341353932386763	0	2	1.00913562237024	-1.48302693426523	0.226662638431051
0	-0.923386912157485	-0.673821657758941	-0.891696396952607	0	2	-0.574880666748763	-0.571938658350829	-0.409607096185893
0	-0.262308071682045	-0.02287915015851	1.86212864341976	0	2	0.157829654449546	-0.0248469358807236	1.01140183258831
0	-0.384814598240641	-0.522090504943966	-2.44921756913014	0	2	0.0220488807689323	-0.444414557870862	-1.2133079341011
0	-1.14483445308545	-0.017740102541896	0.174355564956738	0	2	-0.820323250760696	-0.0205277673219005	0.14048934574551
0	-1.1757412470233	1.27595103071031	0.160886563328789	0	2	-0.854578963584791	1.06676904026299	0.133539168702889
0	0.776276579758027	-0.51557488272678	1.11352818394158	0	2	1.30895059034427	-0.438938432191337	0.625114424562158
0	-0.124112502569136	3.43192313883397	0.290700484952283	0	2	0.310999463605863	2.87877928764862	0.20052481194522
0	-1.726811218501	-0.043058115154288	-0.261437758501121	0	2	-1.46536035769775	-0.0418065668593486	-0.0843855808221082
0	-0.875314853370316	-0.472430506203509	-0.452435439094301	0	2	-0.521599739455312	-0.402677270888434	-0.182942825933574
0	-1.26314283034997	-0.800568337800426	-0.84006575276514	0	2	-0.95145098288353	-0.678464286484839	-0.382965023681957
0	0.842406554490156	-0.560575238790934	0.398842883779292	0	2	1.38224610679427	-0.476759471720097	0.256327672351871
0	1.03497959296413	0.579245488981226	-1.23235844663118	0	2	1.59568547927959	0.481215277175511	-0.585393069220083
0	-0.340674044242549	0.292431118465032	-0.256310237800138	0	2	0.0709723033890742	0.240159014659617	-0.0817397145845108
0	0.362842696417626	0.223319843917272	-0.4878914364368	0	2	0.85071890161143	0.182073691005124	-0.20123857387095
0	-1.47925810488982	-0.172697771507987	-1.28253197767285	0	2	-1.19098352050048	-0.150763628453663	-0.611283252711443
0	-0.28053488545161	-0.019480890296445	-1.13988962422585	0	2	0.137627866472313	-0.0219908313559298	-0.537677974635337
0	-1.21980895692912	0.520622467328908	-1.56447698858521	0	2	-0.903421649059863	0.43194491993552	-0.756770483038766
0	-1.3735141274975	0.604827570056945	-0.785097153578914	0	2	-1.07378160917597	0.502716015929963	-0.354600523722556
0	-0.250216804012534	0.608292108671558	0.08077115696067	0	2	0.171231076602841	0.505627825154437	0.0921985947330639
0	0.075948534213687	-1.73965619701346	0.133977923439513	0	2	0.532738199661891	-1.46773090903423	0.119653966490239
0	-0.298396644303108	0.326353531199782	0.313743084551115	0	2	0.11783068909505	0.26866947602403	0.212415087940271
0	-0.997931453448068	-1.55631297778537	0.584481344371094	0	2	-0.657502513718365	-1.31363810292687	0.352119491424437
0	-0.726666397615042	-0.103099471082177	0.045062941909409	0	2	-0.356844416650323	-0.0922689785938619	0.0737726992333373
0	0.822590310934544	-0.272042125700622	-0.450413679078772	0	2	1.3602826656862	-0.234258673282247	-0.181899571917148
0	-0.12032216435135	0.261062882667509	2.82043369025618	0	2	0.315200505543624	0.213795239129614	1.50589948878647
0	-0.388532176979642	1.82648063250111	-0.834971250632542	0	2	0.0179284821944228	1.52946764205624	-0.380336195447792
0	0.032859945052365	-0.136915009696696	-0.580040635701117	0	2	0.484980727978683	-0.120689616439543	-0.248788738828518
0	-2.75261915491672	0.019143369326043	-1.92549494554774	0	2	-2.60232015214281	0.0104713484514617	-0.943060364483888
0	0.721743237822351	-0.690326456381188	0.592696381764719	0	2	1.24850826480112	-0.585810296171123	0.356358555749662
0	0.354847339371676	-1.70512062491759	0.262635978040121	0	2	0.841857204230495	-1.43870511120445	0.186043167570879
0	-1.10001532432356	-1.99056497610446	-2.13940775497469	0	2	-0.770647726117773	-1.67860992604878	-1.05344210904591
0	-0.345451901760802	0.677342301679105	1.79493580461954	0	2	0.0656767390743531	0.56366181216298	0.976729468699907
0	-0.494502547336458	0.069089106366806	-1.52381833470156	0	2	-0.0995243530011563	0.0524487873014728	-0.735790097809647
0	-0.756786584925576	1.76230651968769	-1.31220199567205	0	2	-0.390228289749305	1.47553180977128	-0.626593361333323
0	0.010188817964856	0.205473473037766	0.268759306826667	0	2	0.45985306121163	0.167074514164913	0.189202883512138
0	-0.484799851591792	-1.62791335278783	-0.78143976393603	0	2	-0.088770317506009	-1.37381541817703	-0.352713263906718
0	-0.493736690731852	-1.43284643695634	-1.14459918345333	0	2	-0.0986755116763467	-1.20986930353078	-0.540108167408925
0	1.08947281524432	0.026802641910432	-0.217147409699648	0	2	1.65608333798481	0.016908667542065	-0.0615311945837918
0	-0.706693944795352	0.068904198882686	-1.74961933502269	0	2	-0.334707840156498	0.0522933797918945	-0.85230630086483
0	-0.339001468949847	-1.4660730853588	-0.628428977630839	0	2	0.0728261112935333	-1.23779500218183	-0.273757741914283
0	0.091171895147016	0.30269689743125	-0.638372505167775	0	2	0.549611094385242	0.24878700043647	-0.278888729252385
0	0.001890110615473	-1.24711486770707	3.35706961850297	0	2	0.450655143875289	-1.05376918262727	1.78281048870846
0	-0.14919568735511	-0.829796087153313	1.09115964768742	0	2	0.283198379595989	-0.70302906686205	0.613571973870928
0	-1.06480083922643	0.441338013072418	-1.69796760346072	0	2	-0.731617560415004	0.36530943655899	-0.825653347006046
0	-0.12917627640546	-0.361203031496077	0.690732181651206	0	2	0.305387002388045	-0.30919492795771	0.406946281889077
0	-1.57168631848863	2.12916005021622	-0.427737478949753	0	2	-1.29342683274606	1.78385785633866	-0.170198362732976
0	-0.792779502257142	0.038317333256589	-1.84274940767814	0	2	-0.430121235044467	0.0265863153354205	-0.900362609032792
0	-1.18009710855627	-0.036710592888751	-0.156985007082522	0	2	-0.859406806358615	-0.0364717226156207	-0.0304866256507253
0	0.653147478544921	1.34383294398215	-0.523800894822724	0	2	1.17247978266598	1.12382113383936	-0.21976831350428
0	-1.8822408497553	-0.925460815467129	-0.596642681447652	0	2	-1.63763163317553	-0.783431530031603	-0.257355606692627
0	-0.405600929755833	0.337724139354775	-2.53545844838	0	2	-0.000989762594811328	0.278226027529599	-1.25780933039271
