control_stress	beta_power	gamma_power	alpha_power	reported_anxiety	participant_number	beta_power_scaled	gamma_power_scaled	alpha_power_scaled	ID
0	-2.05954354935825	-0.694903689633496	4.47373500500126	0	1	-1.71944244558262	-0.557810720554123	3.09933655716536	26
0	1.68585328504149	-0.154108257508615	0.091249107641261	0	1	1.45150988762622	-0.138393479589571	0.0832953974799266	27
0	0.880861780591239	2.128296228371	1.08888340205633	0	1	0.769982721851569	1.63173943087423	0.769870588989874	28
0	-1.26278325147515	1.05373254518728	-1.35320280340631	0	1	-1.04488403767883	0.798354922667902	-0.910781142396705	29
0	0.422406068061557	-1.67448830012886	-0.851180759174953	0	1	0.381841951835698	-1.31753362170915	-0.565287926004771	30
0	-0.56051874746837	1.72565503647008	0.250434878325092	0	1	-0.450328276041641	1.31946856508266	0.192847566651287	31
0	-0.596976577301524	1.4767199558586	0.826401610506362	0	1	-0.481194442080813	1.12640542422158	0.589229759669792	32
0	-0.116580788833905	-1.1853383386474	1.22199580997948	0	1	-0.0744786216598147	-0.938170344810953	0.861478984444816	33
0	-0.413022013800081	-1.08733792337473	0.312094913126742	0	1	-0.32545362792145	-0.862165516838308	0.235282204713999	34
0	1.74536290288025	-1.15877594253361	-2.39530707299358	0	1	1.50189230900306	-0.917569714277371	-1.62796071658598	35
0	-1.20390708307641	-0.774092864491436	-0.276918690750283	0	1	-0.995037911404656	-0.619226374718722	-0.170078888171186	36
0	-1.03131847376139	0.287562331024378	-0.97482143145392	0	1	-0.848919815622038	0.204146876067355	-0.650377841942477	37
0	-1.25234452749141	-0.480871954302622	-3.90071654964433	0	1	-1.03604633699303	-0.391817084922598	-2.66398845292035	38
0	-1.90111941169634	-0.10629845598431	1.33807739565784	0	1	-1.58531636731456	-0.101314292423367	0.941366712206447	39
0	-0.449405098781995	-0.262100114924223	-1.93944579593211	0	1	-0.356256512986425	-0.222147232290338	-1.31423549146833	40
0	0.346051622867592	-0.684424505109707	-0.409038124765411	0	1	0.317198252691473	-0.549683524206963	-0.261003915727809	41
0	-0.010189216309232	2.01242931204297	1.42720971310037	0	1	0.0155953064303546	1.54187812754475	1.00270786523258	42
0	0.348794979534245	-1.1757809930988	1.57850484326428	0	1	0.319520851232447	-0.930758086380462	1.10682966973381	43
0	0.361944615485936	-3.05173511032181	-1.14432853104074	0	1	0.330653681916474	-2.3856659004688	-0.76703318349662	44
0	-0.395457833227299	2.07285218057716	-0.950944989585159	0	1	-0.310583326634113	1.58873945681337	-0.63394599638505	45
0	-0.440546970582134	-0.644955799276385	-1.45249619053842	0	1	-0.348756986627768	-0.519073325374457	-0.979115176889645	46
0	1.34457968279868	-1.17712814122549	-1.76981876937847	0	1	1.16257860126552	-0.931802875439139	-1.19749761578252	47
0	0.579840753881624	-1.10319608114946	-1.89905760829668	0	1	0.515130333922226	-0.874464409146855	-1.28644020835129	48
0	-0.806390707654221	-0.291136425713484	-0.799342967228612	0	1	-0.658490001031967	-0.244666522645972	-0.529612987670901	49
0	-0.225962543037807	1.05248330087154	2.62587336092657	0	1	-0.167084116895389	0.797386063515117	1.82763211670371	50
0	0.15922002633915	-0.999123758100908	-1.31761087790275	0	1	0.159021666037754	-0.793750475557794	-0.886286662600236	51
0	0.582816796902046	0.37119896218413	-1.21583587562851	0	1	0.517649930903956	0.269011782464147	-0.816244772432124	52
0	0.2579362767488	-0.650101077969916	0.478532661334596	0	1	0.242597462783007	-0.52306377807698	0.349825208588271	53
0	-0.377463068840491	-0.624249271625355	-0.516437592201659	0	1	-0.295348481665532	-0.503014249832292	-0.334916581256556	54
0	-1.03130242501494	1.98552919993078	-1.7037670999129	0	1	-0.848906228327487	1.52101557928061	-1.15204064034899	55
0	0.071270586228947	0.679232288735745	-1.19167354676689	0	1	0.0845613365579921	0.507908933351282	-0.799616178509118	56
0	1.60326115327108	-1.79592406848584	-0.293050342475181	0	1	1.38158519752752	-1.41171388266027	-0.181180743765362	57
0	-0.154558872204318	3.45272122081598	-1.02570166045396	0	1	-0.106631874679134	2.65890542229758	-0.685393782317957	58
0	-0.47959329038112	-0.058383531391761	-1.0014739268588	0	1	-0.381814636950062	-0.0641535764116403	-0.668720176642942	59
0	0.038964150597261	-0.751688106541149	-1.10878116454743	0	1	0.0572098509949479	-0.601850226168306	-0.742569369357063	60
0	1.50008001028761	-0.176819671630295	-0.97770902010674	0	1	1.29422930426634	-0.156007457229676	-0.652365089918424	61
0	0.889064439062852	0.607938977997973	-0.661862996314014	0	1	0.776927310147309	0.452616965422899	-0.434998821049038	62
0	2.08072361837989	-0.315626409142773	14.8735129231627	0	1	1.78581758856575	-0.263659880708967	10.2564978093345	63
0	1.44868612774158	-0.179716713925981	-0.751473141995171	0	1	1.25071787971575	-0.158254276293661	-0.496668817035239	64
0	-0.050686861208626	-1.75964346728126	-0.006121852210928	0	1	-0.018691074228633	-1.3835762380837	0.0162843837424519	65
0	0.829338635104821	-1.7793022817041	-1.44640252068421	0	1	0.726361859866032	-1.39882275315404	-0.974921493321855	66
0	-0.5741687051369	1.2523848614269	-1.72387451951325	0	1	-0.461884692365724	0.952420954736751	-1.16587863242701	67
0	-1.18291798494898	0.893305633033096	0.138519544222754	0	1	-0.977267984045332	0.673934839074014	0.115827066880612	68
0	0.38536191059216	-1.26802269514939	2.01711619884047	0	1	0.350479385263185	-1.00229670870928	1.40868344234266	69
0	0.176337366288884	-0.694731493896521	-0.793560925946257	0	1	0.173513660198003	-0.557677173085676	-0.525633767907732	70
0	2.31103961488757	2.5896091585068	5.99821630408303	0	1	1.98080922197391	1.98951352600407	4.14848958421129	71
0	0.456526833715376	-2.68412942583416	0.711261206273523	0	1	0.410729497333448	-2.10056703906589	0.509989756064018	72
0	0.38375431011489	-0.485014271136942	-0.125978729473229	0	1	0.349118348046128	-0.395029684354189	-0.0662015120620796	73
0	-0.907790635030163	0.367784429529285	1.51490466143642	0	1	-0.744337869900442	0.266363620552624	1.06305981612815	74
0	0.693492337746211	5.82508636650016	-1.38847593678356	0	1	0.611350780236041	4.49880787867327	-0.935056228406895	75
0	0.182436502853317	1.43038628978724	0.113695411989801	0	1	0.178677351036292	1.09047106303242	0.0987430177081639	76
0	-0.576081794452767	-0.974672342313629	-0.988001215851433	0	1	-0.463504364538795	-0.774787028868012	-0.659448212766174	77
0	-1.69004412448002	1.43979318028707	2.88714394799393	0	1	-1.4066144288887	1.09776663511962	2.00743939112872	78
0	-1.48452562480751	-1.56870717282136	1.35947801563721	0	1	-1.23261701423062	-1.23549441441202	0.956094689024227	79
0	-0.263541451425259	2.09464425214914	0.132463711392635	0	1	-0.198899417783186	1.60564043265503	0.111659422876825	80
0	-0.390713760414867	1.33564827763732	-2.74715331921705	0	1	-0.306566868720941	1.01699641197211	-1.87010245653546	81
0	-0.2160757445686	-0.175366814270594	-0.821868149087392	0	1	-0.158713690993931	-0.154880684721767	-0.545114891660234	82
0	-0.29537668332238	-1.53206303943157	-1.69635523647792	0	1	-0.225851969762528	-1.2070748302016	-1.14693977163808	83
0	-0.653076011823647	0.435834331963178	-0.436060747779209	0	1	-0.52868971178249	0.319140143117888	-0.279600973461954	84
0	-1.23270716227274	-0.156354417533683	-1.15080478098851	0	1	-1.01942082257856	-0.140135502884363	-0.771490159938838	85
0	3.69172042394419	-1.21583786579157	2.6591203175444	0	1	3.14973022726878	-0.961824441657276	1.85051278122657	86
0	0.202585995418013	0.091871242618819	-0.700884426199418	0	1	0.195736446049715	0.0523774425536182	-0.461853497002485	87
0	-0.376233263180788	-0.408097758116884	-0.6419738136184	0	1	-0.294307295564713	-0.335376607129163	-0.4213110203242	88
0	1.80244852434537	-0.807067095665213	-0.54037177087366	0	1	1.55022251073628	-0.644799743575579	-0.351388161471225	89
0	-0.214493028892869	2.65591521694248	0.667164876086029	0	1	-0.157373721910102	2.04093759957484	0.47964251708792	90
0	-0.542398681660752	1.92925898769392	-0.919674733673291	0	1	-0.434987347565694	1.47737486827803	-0.612425703767359	91
0	-0.016302007454768	-0.295988011396186	0.021201717381864	0	1	0.0104200552614188	-0.248429199918128	0.0350885538987171	92
0	-0.663576811735185	2.5342562434697	2.07571279410345	0	1	-0.537579967595767	1.94658423051615	1.44900981127337	93
0	-0.020333108571253	-2.34059108007284	0.767351613594596	0	1	0.00700721810266483	-1.83413375101351	0.548591358238205	94
0	0.687094679854354	-0.657925732103867	-0.741754454439191	0	1	0.605934353321559	-0.529132236968115	-0.489980384402834	95
0	-0.161256666957878	-1.62874419350946	1.14551565636072	0	1	-0.112302405423991	-1.28205649699803	0.808845092034073	96
0	-0.836238402246135	0.149860669343498	-1.34690739792284	0	1	-0.683759851195202	0.0973515009816201	-0.906448623707599	97
0	-0.983449036907678	0.423366911699581	-1.64122192654127	0	1	-0.808392280305477	0.30947095825004	-1.10899684702107	98
0	-1.04230786344067	-0.573181003478444	-1.78338537351245	0	1	-0.858223724495993	-0.463407938730779	-1.20683419721679	99
0	1.01554893106847	-0.9781408984638	0.234445230040182	0	1	0.884012436977195	-0.777477089035346	0.181843438289976	100
0	0.098854377582708	3.87582645590624	1.4173556590703	0	1	0.107914506173722	2.98704730330784	0.995926272948993	101
0	0.957528465309707	0.774995277160626	-0.063711889271331	0	1	0.834890771261605	0.582178511098768	-0.0233492685339007	102
0	1.06484719516813	0.763822891004125	-2.36047140150392	0	1	0.925749655349949	0.573513697939495	-1.60398669328076	103
0	-0.730433680564712	-0.586553887451461	-0.597772082834607	0	1	-0.594182766599308	-0.473779361576685	-0.390891244312242	104
0	1.1911477340143	-0.320287379914144	0.082433491892457	0	1	1.03267904255438	-0.267274725408124	0.077228461825352	105
0	0.656395051070704	-0.542127802537983	0.762440630360104	0	1	0.579943233068006	-0.439324436748539	0.545211603478771	106
0	0.851295194655655	0.062590524004058	0.571320952574565	0	1	0.744950865735183	0.0296686001978149	0.413682414765525	107
0	0.112410991358316	-0.62493351090381	1.8691230898729	0	1	0.119391895081449	-0.503544915835149	1.30683409965228	108
0	0.072231118846296	0.44525636475873	2.39327533995597	0	1	0.0853745489567777	0.326447458906154	1.66755739625081	109
0	0.387931798246554	-0.831514010975923	-0.849687353408122	0	1	0.352655120335886	-0.663759699892932	-0.564260159260881	110
0	-0.569652696828034	0.995662602042961	-0.310769402412996	0	1	-0.458061319912299	0.753318419232839	-0.19337505889495	111
0	1.76876278219172	0.189408914624943	-0.476378503793068	0	1	1.52170326767585	0.128023387124887	-0.307347785306164	112
0	0.194700577753705	-0.053820046828735	0.526038003817496	0	2	0.1890604422385	-0.0606143377440942	0.382518541000291	1
0	-0.511995808638015	-0.893085773019527	-2.18513925662183	0	2	-0.409247468612881	-0.711512060626058	-1.4833225364608	2
0	-1.28187991129454	1.53268767548386	0.766854263546777	0	2	-1.06105177655622	1.169811535209	0.548249080305058	3
0	0.015577122795186	0.031566908810839	0.618624388636529	0	2	0.0374097727509839	0.00560804362476834	0.446236794516838	4
0	-2.55709056809312	-0.180126111744239	-0.582376071815521	0	2	-2.14067895260586	-0.158571787302798	-0.380295659063124	5
0	-0.121188422176344	-1.20270996306351	1.09560461614132	0	2	-0.0783795662976663	-0.951643015530544	0.774496150554282	6
0	-0.389287088175608	-0.159306031605662	-1.1027263097928	0	2	-0.305359010150588	-0.142424645426854	-0.738402398468033	7
0	-1.14239190680006	-0.370755114578301	6.31228148084214	0	2	-0.942957531042902	-0.306415289054164	4.3646302683148	8
0	-0.468877157868848	0.189706444815418	1.41746297512252	0	2	-0.37274207484378	0.128254138503652	0.996000128207897	9
0	-2.05834335208795	0.610445584354733	-1.87699323916119	0	2	-1.71842632672984	0.454560979480499	-1.2712554371886	10
0	0.034917162784321	0.778541422517839	-3.05927219885481	0	2	0.0537835637374678	0.584928746055335	-2.08490369258038	11
0	0.570499302479264	2.77674496417085	3.82389774283469	0	2	0.507221613316758	2.13464785709282	2.65211642327461	12
0	-0.512807189749104	2.76128563328434	0.229868010236749	0	2	-0.409934405389165	2.12265827744326	0.178693380617823	13
0	-0.313252539323502	1.60709500442793	2.07226638043245	0	2	-0.240986143736899	1.22751859921034	1.44663797808817	14
0	0.751364570455878	0.577588743175584	2.44667282184676	0	2	0.660346947919334	0.429078653159764	1.70430571831687	15
0	-1.20488454518737	1.03852187376739	-0.739837537976106	0	2	-0.995865456761907	0.78655819240507	-0.488661156209578	16
0	-1.29304376525108	1.03994922064787	0.50291527987967	0	2	-1.07050339151621	0.787665180103095	0.366605406593506	17
0	-1.8897101892234	0.741782491726856	0.972737776515398	0	2	-1.57565701685846	0.556420130010662	0.689938788784908	18
0	-0.487219531656976	0.48516464338839	-0.565229365833357	0	2	-0.388271215154322	0.357398571138609	-0.368495239801905	19
0	-1.20010191833158	-0.350340097519739	0.280063890707644	0	2	-0.991816357972709	-0.290582296354313	0.213238350092355	20
0	-0.898401707965482	-0.927471786341808	-0.680267162854301	0	2	-0.736388955139625	-0.738180345856824	-0.447664628788122	21
0	1.92532797731645	-0.143191866767242	0.775928563446931	0	2	1.6542555158703	-0.129927205257246	0.554494043240519	22
0	-0.919209137611091	0.203769303812002	-1.50771907617877	0	2	-0.754005077142195	0.139160675745	-1.01711974779956	23
0	-0.038442374461545	-0.485460615535625	-0.987815903980952	0	2	-0.00832456687672945	-0.395375849512205	-0.659320680529485	24
0	-1.67400437144491	0.571550171993631	0.135019872255463	0	2	-1.39303474840101	0.42439540194488	0.11341858116133	25
0	-1.13637302049249	-1.23792381718134	-1.73674609519331	0	2	-0.93786178220128	-0.978953337808595	-1.1747368930011	26
0	-1.76111804659192	-0.035387692861353	-0.828107343149765	0	2	-1.46678749708834	-0.0463190116628337	-0.549408725465088	27
0	1.0412200345936	1.05739083324435	0.797931357167464	0	2	0.905746274329601	0.801192130588688	0.569636438000802	28
0	-1.99283163837914	0.377515802644953	1.17666020223378	0	2	-1.66296237174128	0.273910847138717	0.830278870590997	29
0	-0.929805210890395	-1.56396039101781	-1.68027329326704	0	2	-0.762975993916424	-1.23181301843632	-1.13587212560618	30
0	-1.21465236247785	-1.2443708217949	-0.909446899469108	0	2	-1.00413515004064	-0.983953352096587	-0.605386874742755	31
0	-1.49629129205815	-2.09104039063359	0.678615802448049	0	2	-1.24257814029275	-1.64059317091992	0.487523082144657	32
0	-1.15593300379188	0.402672079840629	-0.629252855504473	0	2	-0.954421783029782	0.293420953451733	-0.412556415252829	33
0	-0.411385018650598	2.30788739739696	-0.186892881334415	0	2	-0.324067704394995	1.77102247237202	-0.108122831040274	34
0	0.21312682287024	-0.200818662755452	8.44881374070119	0	2	0.204660590240953	-0.174620023175539	5.83499877277762	35
0	-1.22553284027392	-1.53979733371993	-1.71516423393242	0	2	-1.0133468512246	-1.21307320995582	-1.1598841853393	36
0	-0.140252800844763	-0.918582039245503	0.876043882413375	0	2	-0.0945199750961611	-0.731285847533577	0.623393733916016	37
0	1.18119431295951	-0.01074095105466	0.09687847242855	0	2	1.02425221220434	-0.0272040786710518	0.0871695447787406	38
0	-1.8535709501817	-1.4602636137202	-0.989820353297261	0	2	-1.54506057823621	-1.15139034167629	-0.660700149119249	39
0	-0.968000155476966	0.172310379601503	0.614255712710392	0	2	-0.795312847395123	0.114762512572213	0.443230257424615	40
0	1.05120375911016	1.61998686418946	1.45721543362067	0	2	0.914198760394398	1.237516960755	1.02335790044884	41
0	0.8987500298142	0.799306681954841	0.221912360660452	0	2	0.785127388256367	0.601033371397232	0.173218276502006	42
0	-1.19258096554775	0.415080409414359	-0.477532082008099	0	2	-0.985448919799322	0.303044310169714	-0.308141681615003	43
0	2.17729838454093	1.3364698869945	-0.42735376042775	0	2	1.86758034792808	1.01763361618884	-0.273608796226499	44
0	-0.019085244146683	1.58842080536434	-2.15569445572907	0	2	0.00806369323295705	1.21303570866946	-1.46305852797082	45
0	0.775853576209861	-0.214506450888112	2.41102020080195	0	2	0.681079989935161	-0.185235671889417	1.67976946764997	46
0	0.614034077010168	0.672490091432825	-1.06682429496637	0	2	0.544079308503179	0.502679980547967	-0.71369451418314	47
0	-1.46178126810097	0.143152620932104	-2.41595486229159	0	2	-1.21336103838754	0.0921490325622607	-1.64217059286118	48
0	0.830010784715763	0.149295032890429	-1.41691485724437	0	2	0.72693091956019	0.0969128181332775	-0.954627986686481	49
0	-1.38355613944789	-0.972350300804788	-4.66415620881555	0	2	-1.14713356899369	-0.772986155219327	-3.18939012880108	50
0	-0.51368995068304	-0.068920490200433	-0.828758723361128	0	2	-0.410681774217328	-0.0723255799626426	-0.549857007461673	51
0	-0.721228470039985	-0.564988953543686	-1.89741581895559	0	2	-0.586389391135599	-0.457054543754827	-1.28531032354522	52
0	-1.60792396470837	0.295564811887543	6.11862322592157	0	2	-1.33708932280655	0.210353249577783	4.23135402249616	53
0	0.846022980925444	-2.10720288553804	-3.13092668247281	0	2	0.740487269708337	-1.65312809377105	-2.13421654307879	54
0	-0.988183807249076	0.377334729070605	-0.478694467417569	0	2	-0.812400862499858	0.273770414408606	-0.308941639063923	55
0	-1.08491369303271	-1.38315175597136	-3.95975364755958	0	2	-0.894294950250321	-1.0915857636391	-2.70461797722025	56
0	-1.87761467809722	-0.14239032370832	-2.58539036789873	0	2	-1.56541663621984	-0.129305563582192	-1.75877666320383	57
0	0.470702273743201	-0.255962620022084	-1.31525691896194	0	2	0.422730800965055	-0.217387260172647	-0.884666660341251	58
0	-0.295437929803488	5.24525287017165	-0.62537460983952	0	2	-0.225903822658431	4.04911442565466	-0.409887393873909	59
0	-0.469213956360561	0.848415401994108	2.22557164756101	0	2	-0.373027217382832	0.639119942848548	1.5521431654374	60
0	0.180399204260464	-0.792799890472206	0.805262170301881	0	2	0.176952519993793	-0.633734724378182	0.574681527629198	61
0	1.0536382369392	0.103091728394691	2.64177551618589	0	2	0.916259853916248	0.0610795596700799	1.83857603207802	62
0	-0.407489645373303	0.26711031934682	-1.16563295455516	0	2	-0.320769778026043	0.188285191962014	-0.781694957591904	63
0	-0.513573756314332	-0.738283497549084	-1.05672386482305	0	2	-0.410583400981901	-0.591454198787731	-0.706743365050833	64
0	0.252063612043897	-0.624944468992219	0.478700761181403	0	2	0.237625509029767	-0.503553414448366	0.349940895453849	65
0	-0.555829461561482	-1.71709408563567	-0.649722436059377	0	2	-0.446358202176314	-1.35057680207807	-0.426643647686886	66
0	-0.74283877319836	2.72173008211644	10.5954735279059	0	2	-0.604685247155989	2.09198072517458	7.31233707475622	67
0	-0.285571223481805	-1.14401591511858	-0.978170345686787	0	2	-0.217550407302154	-0.906122483758709	-0.652682575694767	68
0	0.790480467039542	-0.492056110413949	-1.16294075675577	0	2	0.693463503793553	-0.400491026343106	-0.779842178241749	69
0	-0.544610830346994	-0.862032941751389	-0.592287534984407	0	2	-0.436860211336395	-0.687428845345474	-0.387116760504221	70
0	0.041301490597069	-1.14632213168469	0.061708236148448	0	2	0.0591887050533006	-0.907911084275219	0.0629652728880885	71
0	-0.054915748223704	-0.593907470859651	-1.17608064421308	0	2	-0.0222713621768091	-0.479482478653964	-0.788885091860423	72
0	-0.285836793147995	0.322687448037165	1.03316414991661	0	2	-0.217775245627669	0.231388377734955	0.731524417028084	73
0	-0.375519587799938	-0.57524237090315	1.28873855608347	0	2	-0.293703079051986	-0.465006644981842	0.907411561086153	74
0	1.5556199579951	-0.035794164352521	2.74848325325903	0	2	1.34125089758639	-0.0466342531409035	1.91201264650349	75
0	1.1816322497149	0.114796697511619	-0.754368704676133	0	2	1.02462298108083	0.0701574208371165	-0.498661552763492	76
0	0.505772226739901	-1.75785576504061	0.341353932386763	0	2	0.452421953651212	-1.38218977455813	0.255418357675361	77
0	-0.923386912157485	-0.673821657758941	-0.891696396952607	0	2	-0.757542091918262	-0.54146042038977	-0.593170920727452	78
0	-0.262308071682045	-0.02287915015851	1.86212864341976	0	2	-0.197855205768439	-0.0366179340329801	1.30202049867649	79
0	-0.384814598240641	-0.522090504943966	-2.44921756913014	0	2	-0.301572481507139	-0.423784386714744	-1.66506209673757	80
0	-1.14483445308545	-0.017740102541896	0.174355564956738	0	2	-0.945025455533971	-0.0326323138806857	0.140489533814766	81
0	-1.1757412470233	1.27595103071031	0.160886563328789	0	2	-0.971191967303595	0.970697843027237	0.131220122745073	82
0	0.776276579758027	-0.51557488272678	1.11352818394158	0	2	0.681438115962207	-0.418731155620018	0.786831208665151	83
0	-0.124112502569136	3.43192313883397	0.290700484952283	0	2	-0.0808551703401682	2.64277534122797	0.220558489116654	84
0	-1.726811218501	-0.043058115154288	-0.261437758501121	0	2	-1.43774242619471	-0.0522678550960987	-0.159424859853171	85
0	-0.875314853370316	-0.472430506203509	-0.452435439094301	0	2	-0.716843011496853	-0.385270267658325	-0.290870089698748	86
0	-1.26314283034997	-0.800568337800426	-0.84006575276514	0	2	-1.04518846669463	-0.639759591733623	-0.557638542160237	87
0	0.842406554490156	-0.560575238790934	0.398842883779292	0	2	0.737425507136871	-0.453631459989622	0.294982442463739	88
0	1.03497959296413	0.579245488981226	-1.23235844663118	0	2	0.900462950874132	0.430363552612505	-0.827615659954637	89
0	-0.340674044242549	0.292431118465032	-0.256310237800138	0	2	-0.264201917351201	0.207922894269244	-0.155896083299522	90
0	0.362842696417626	0.223319843917272	-0.4878914364368	0	2	0.331414021061207	0.154323217998917	-0.315271023289223	91
0	-1.47925810488982	-0.172697771507987	-1.28253197767285	0	2	-1.22815739210999	-0.152810692105316	-0.862145248478718	92
0	-0.28053488545161	-0.019480890296445	-1.13988962422585	0	2	-0.213286509901217	-0.0339823925865081	-0.763978313276551	93
0	-1.21980895692912	0.520622467328908	-1.56447698858521	0	2	-1.00850085971831	0.38489810572104	-1.05618072916147	94
0	-1.3735141274975	0.604827570056945	-0.785097153578914	0	2	-1.13863173524092	0.450203893757309	-0.519808972021568	95
0	-0.250216804012534	0.608292108671558	0.08077115696067	0	2	-0.187618417752829	0.452890838100102	0.076084437476415	96
0	0.075948534213687	-1.73965619701346	0.133977923439513	0	2	0.0885218114376101	-1.36807498705206	0.112701508570844	97
0	-0.298396644303108	0.326353531199782	0.313743084551115	0	2	-0.228408748854689	0.234231631198043	0.236416481690708	98
0	-0.997931453448068	-1.55631297778537	0.584481344371094	0	2	-0.820653478397351	-1.22588201982218	0.422739439537659	99
0	-0.726666397615042	-0.103099471082177	0.045062941909409	0	2	-0.590993284900227	-0.0988332999041286	0.0515099268320388	100
0	0.822590310934544	-0.272042125700622	-0.450413679078772	0	2	0.720648549576331	-0.229857820216521	-0.289478707829039	101
0	-0.12032216435135	0.261062882667509	2.82043369025618	0	2	-0.0776461694393957	0.183595065055841	1.96152917308752	102
0	-0.388532176979642	1.82648063250111	-0.834971250632542	0	2	-0.304719882302711	1.39766447945972	-0.55413248909358	103
0	0.032859945052365	-0.136915009696696	-0.580040635701117	0	2	0.0520418686233078	-0.125059149948211	-0.378688404273987	104
0	-2.75261915491672	0.019143369326043	-1.92549494554774	0	2	-2.30621864199279	-0.00402710923377884	-1.30463447050504	105
0	0.721743237822351	-0.690326456381188	0.592696381764719	0	2	0.635268741795925	-0.5542608190056	0.428393055199595	106
0	0.354847339371676	-1.70512062491759	0.262635978040121	0	2	0.324644939652573	-1.34129071058976	0.201244403468519	107
0	-1.10001532432356	-1.99056497610446	-2.13940775497469	0	2	-0.907080391978996	-1.56266884197173	-1.45184996712633	108
0	-0.345451901760802	0.677342301679105	1.79493580461954	0	2	-0.2682469782927	0.506443142204267	1.25577816676628	109
0	-0.494502547336458	0.069089106366806	-1.52381833470156	0	2	-0.394437209462199	0.0347086159280795	-1.02819931028586	110
0	-0.756786584925576	1.76230651968769	-1.31220199567205	0	2	-0.616493834628846	1.34789384949749	-0.882564252119575	111
0	0.010188817964856	0.205473473037766	0.268759306826667	0	2	0.0328478909186376	0.140482354724421	0.20545849841076	112
0	-0.484799851591792	-1.62791335278783	-0.78143976393603	0	2	-0.386222649811968	-1.28141213333953	-0.517291944480968	113
0	-0.493736690731852	-1.43284643695634	-1.14459918345333	0	2	-0.393788814940963	-1.13012678072468	-0.767219447374122	114
0	1.08947281524432	0.026802641910432	-0.217147409699648	0	2	0.946598358675621	0.00191308697408788	-0.12894409663097	115
0	-0.706693944795352	0.068904198882686	-1.74961933502269	0	2	-0.57408407643216	0.0345652097855413	-1.1835962988482	116
0	-0.339001468949847	-1.4660730853588	-0.628428977630839	0	2	-0.262785870731482	-1.15589591332387	-0.411989419799648	117
0	0.091171895147016	0.30269689743125	-0.638372505167775	0	2	0.101410312711349	0.215884582616805	-0.418832588043938	118
0	0.001890110615473	-1.24711486770707	3.35706961850297	0	2	0.0258219850945994	-0.986081513869404	2.33084377791792	119
0	-0.14919568735511	-0.829796087153313	1.09115964768742	0	2	-0.102091260089291	-0.662427353450886	0.771437108694378	120
